Tgl. Mohon,count,cumulative_sum,rolling_7days,rolling_count_7d,delta_count,month,weekday,month_sin,month_cos,weekday_sin,weekday_cos
2023-03-30,0.0,0.3720136518771331,0.33333333333333326,0.9999999999999999,0.625,0.1818181818181818,0.5,1.0,0.5,0.7225209339563144,5.551115123125783e-17
2023-03-31,0.16666666666666666,0.37883959044368604,0.38888888888888884,0.9999999999999999,0.75,0.1818181818181818,0.6666666666666666,1.0,0.5,0.27747906604368566,0.0
2023-04-05,0.0,0.3822525597269625,0.38888888888888884,0.9999999999999999,0.5,0.2727272727272727,0.3333333333333333,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2023-04-12,0.16666666666666666,0.3890784982935154,0.4444444444444444,0.9999999999999999,0.75,0.2727272727272727,0.3333333333333333,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2023-04-13,0.0,0.3924914675767918,0.4444444444444444,0.9999999999999999,0.5,0.2727272727272727,0.5,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17
2023-04-18,0.16666666666666666,0.3993174061433447,0.5,0.9999999999999999,0.75,0.2727272727272727,0.16666666666666666,0.9330127018922194,0.2500000000000001,0.9009688679024191,0.8019377358048384
2023-04-19,0.16666666666666666,0.4061433447098976,0.5555555555555555,0.9999999999999999,0.625,0.2727272727272727,0.3333333333333333,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2023-04-20,0.0,0.40955631399317405,0.5555555555555555,0.9999999999999999,0.5,0.2727272727272727,0.5,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17
2023-04-26,0.33333333333333337,0.41979522184300344,0.611111111111111,0.9999999999999999,0.875,0.2727272727272727,0.3333333333333333,0.9330127018922194,0.2500000000000001,1.0,0.3568958678922095
2023-04-27,0.0,0.4232081911262799,0.611111111111111,0.9999999999999999,0.375,0.2727272727272727,0.5,0.9330127018922194,0.2500000000000001,0.7225209339563144,5.551115123125783e-17
2023-05-04,0.0,0.42662116040955633,0.5555555555555555,0.9999999999999999,0.625,0.36363636363636365,0.5,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17
2023-05-05,0.0,0.4300341296928328,0.5555555555555555,0.9999999999999999,0.625,0.36363636363636365,0.6666666666666666,0.75,0.06698729810778065,0.27747906604368566,0.0
2023-05-07,0.16666666666666666,0.43686006825938567,0.5555555555555555,0.9999999999999999,0.75,0.36363636363636365,1.0,0.75,0.06698729810778065,0.0990311320975808,0.8019377358048383
2023-05-09,0.0,0.4402730375426621,0.5,0.9999999999999999,0.5,0.36363636363636365,0.16666666666666666,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384
2023-05-13,0.16666666666666666,0.447098976109215,0.5555555555555555,0.9999999999999999,0.75,0.36363636363636365,0.8333333333333333,0.75,0.06698729810778065,0.0,0.3568958678922094
2023-05-15,0.0,0.45051194539249145,0.4444444444444444,0.9999999999999999,0.5,0.36363636363636365,0.0,0.75,0.06698729810778065,0.5,1.0
2023-05-18,0.0,0.45392491467576795,0.4444444444444444,0.9999999999999999,0.625,0.36363636363636365,0.5,0.75,0.06698729810778065,0.7225209339563144,5.551115123125783e-17
2023-05-20,0.0,0.4573378839590444,0.4444444444444444,0.9999999999999999,0.625,0.36363636363636365,0.8333333333333333,0.75,0.06698729810778065,0.0,0.3568958678922094
2023-05-23,0.16666666666666666,0.4641638225255973,0.5,0.9999999999999999,0.75,0.36363636363636365,0.16666666666666666,0.75,0.06698729810778065,0.9009688679024191,0.8019377358048384
2023-05-31,0.16666666666666666,0.4709897610921502,0.5,0.9999999999999999,0.625,0.36363636363636365,0.3333333333333333,0.75,0.06698729810778065,1.0,0.3568958678922095
2023-06-06,0.16666666666666666,0.4778156996587031,0.5555555555555555,0.9999999999999999,0.625,0.4545454545454545,0.16666666666666666,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-08,0.0,0.4812286689419795,0.5,0.9999999999999999,0.5,0.4545454545454545,0.5,0.5000000000000001,0.0,0.7225209339563144,5.551115123125783e-17
2023-06-12,0.16666666666666666,0.4880546075085324,0.5555555555555555,0.9999999999999999,0.75,0.4545454545454545,0.0,0.5000000000000001,0.0,0.5,1.0
2023-06-16,0.16666666666666666,0.49488054607508536,0.611111111111111,0.9999999999999999,0.625,0.4545454545454545,0.6666666666666666,0.5000000000000001,0.0,0.27747906604368566,0.0
2023-06-19,0.33333333333333337,0.5051194539249146,0.7222222222222221,0.9999999999999999,0.75,0.4545454545454545,0.0,0.5000000000000001,0.0,0.5,1.0
2023-06-20,0.0,0.508532423208191,0.6666666666666666,0.9999999999999999,0.375,0.4545454545454545,0.16666666666666666,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-21,0.0,0.5119453924914675,0.611111111111111,0.9999999999999999,0.625,0.4545454545454545,0.3333333333333333,0.5000000000000001,0.0,1.0,0.3568958678922095
2023-06-22,0.0,0.515358361774744,0.5555555555555555,0.9999999999999999,0.625,0.4545454545454545,0.5,0.5000000000000001,0.0,0.7225209339563144,5.551115123125783e-17
2023-06-24,0.0,0.5187713310580204,0.5555555555555555,0.9999999999999999,0.625,0.4545454545454545,0.8333333333333333,0.5000000000000001,0.0,0.0,0.3568958678922094
2023-06-27,0.16666666666666666,0.5255972696245733,0.5555555555555555,0.9999999999999999,0.75,0.4545454545454545,0.16666666666666666,0.5000000000000001,0.0,0.9009688679024191,0.8019377358048384
2023-06-30,0.16666666666666666,0.5324232081911262,0.5555555555555555,0.9999999999999999,0.625,0.4545454545454545,0.6666666666666666,0.5000000000000001,0.0,0.27747906604368566,0.0
2023-07-04,0.0,0.5358361774744027,0.4444444444444444,0.9999999999999999,0.5,0.5454545454545454,0.16666666666666666,0.2500000000000001,0.06698729810778059,0.9009688679024191,0.8019377358048384
2023-07-06,0.0,0.5392491467576791,0.4444444444444444,0.9999999999999999,0.625,0.5454545454545454,0.5,0.2500000000000001,0.06698729810778059,0.7225209339563144,5.551115123125783e-17
2023-07-08,0.0,0.5426621160409556,0.4444444444444444,0.9999999999999999,0.625,0.5454545454545454,0.8333333333333333,0.2500000000000001,0.06698729810778059,0.0,0.3568958678922094
2023-07-13,0.0,0.546075085324232,0.4444444444444444,0.9999999999999999,0.625,0.5454545454545454,0.5,0.2500000000000001,0.06698729810778059,0.7225209339563144,5.551115123125783e-17
2023-07-15,0.0,0.5494880546075085,0.4444444444444444,0.9999999999999999,0.625,0.5454545454545454,0.8333333333333333,0.2500000000000001,0.06698729810778059,0.0,0.3568958678922094
2023-07-22,0.16666666666666666,0.5563139931740614,0.4444444444444444,0.9999999999999999,0.75,0.5454545454545454,0.8333333333333333,0.2500000000000001,0.06698729810778059,0.0,0.3568958678922094
2023-07-24,0.0,0.5597269624573379,0.38888888888888884,0.9999999999999999,0.5,0.5454545454545454,0.0,0.2500000000000001,0.06698729810778059,0.5,1.0
2023-07-26,0.0,0.5631399317406143,0.38888888888888884,0.9999999999999999,0.625,0.5454545454545454,0.3333333333333333,0.2500000000000001,0.06698729810778059,1.0,0.3568958678922095
2023-07-28,0.0,0.5665529010238908,0.38888888888888884,0.9999999999999999,0.625,0.5454545454545454,0.6666666666666666,0.2500000000000001,0.06698729810778059,0.27747906604368566,0.0
