Tgl. Mohon,count,cumulative_sum,rolling_7days,delta_count,month,weekday,month_sin,month_cos,weekday_sin,weekday_cos
2021-12-09,0.33333333333333337,0.7850467289719626,0.5,0.4444444444444444,0.9999999999999999,0.5,0.4999999999999999,1.0,0.7225209339563144,5.551115123125783e-17
2021-12-10,0.0,0.7881619937694704,0.5,0.1111111111111111,0.9999999999999999,0.6666666666666666,0.4999999999999999,1.0,0.27747906604368566,0.0
2021-12-11,0.33333333333333337,0.7975077881619937,0.6,0.5555555555555556,0.9999999999999999,0.8333333333333333,0.4999999999999999,1.0,0.0,0.3568958678922094
2021-12-15,0.16666666666666666,0.8037383177570093,0.65,0.2222222222222222,0.9999999999999999,0.3333333333333333,0.4999999999999999,1.0,1.0,0.3568958678922095
2021-12-17,0.5,0.8161993769470405,0.8,0.5555555555555556,0.9999999999999999,0.6666666666666666,0.4999999999999999,1.0,0.27747906604368566,0.0
2021-12-20,0.33333333333333337,0.8255451713395638,0.85,0.2222222222222222,0.9999999999999999,0.0,0.4999999999999999,1.0,0.5,1.0
2021-12-23,0.0,0.8286604361370716,0.8,0.1111111111111111,0.9999999999999999,0.5,0.4999999999999999,1.0,0.7225209339563144,5.551115123125783e-17
2021-12-27,0.0,0.8317757009345794,0.7,0.3333333333333333,0.9999999999999999,0.0,0.4999999999999999,1.0,0.5,1.0
2021-12-28,0.0,0.8348909657320872,0.7,0.3333333333333333,0.9999999999999999,0.16666666666666666,0.4999999999999999,1.0,0.9009688679024191,0.8019377358048384
2021-12-29,0.16666666666666666,0.8411214953271028,0.65,0.4444444444444444,0.9999999999999999,0.3333333333333333,0.4999999999999999,1.0,1.0,0.3568958678922095
2021-12-30,0.0,0.8442367601246106,0.6,0.2222222222222222,0.9999999999999999,0.5,0.4999999999999999,1.0,0.7225209339563144,5.551115123125783e-17
2022-01-03,0.5,0.8566978193146417,0.6,0.6666666666666666,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2022-01-05,0.16666666666666666,0.8629283489096573,0.55,0.1111111111111111,0.0,0.3333333333333333,0.75,0.9330127018922194,1.0,0.3568958678922095
2022-01-06,0.16666666666666666,0.8691588785046729,0.6,0.3333333333333333,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2022-01-07,0.0,0.8722741433021807,0.6,0.2222222222222222,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2022-01-08,0.9999999999999999,0.8940809968847352,0.9,1.0,0.0,0.8333333333333333,0.75,0.9330127018922194,0.0,0.3568958678922094
2022-01-10,0.5,0.9065420560747663,1.0,0.0,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2022-01-11,0.0,0.9096573208722741,1.0,0.0,0.0,0.16666666666666666,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2022-01-12,0.33333333333333337,0.9190031152647975,0.95,0.5555555555555556,0.0,0.3333333333333333,0.75,0.9330127018922194,1.0,0.3568958678922095
2022-01-13,0.0,0.9221183800623053,0.9,0.1111111111111111,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2022-01-14,0.0,0.9252336448598131,0.85,0.3333333333333333,0.0,0.6666666666666666,0.75,0.9330127018922194,0.27747906604368566,0.0
2022-01-17,0.16666666666666666,0.9314641744548287,0.9,0.4444444444444444,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2022-01-18,0.16666666666666666,0.9376947040498442,0.65,0.3333333333333333,0.0,0.16666666666666666,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2022-01-20,0.16666666666666666,0.9439252336448598,0.55,0.3333333333333333,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2022-01-22,0.33333333333333337,0.9532710280373832,0.65,0.4444444444444444,0.0,0.8333333333333333,0.75,0.9330127018922194,0.0,0.3568958678922094
2022-01-24,0.0,0.956386292834891,0.55,0.1111111111111111,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2022-01-25,0.0,0.9595015576323987,0.55,0.3333333333333333,0.0,0.16666666666666666,0.75,0.9330127018922194,0.9009688679024191,0.8019377358048384
2022-01-27,0.16666666666666666,0.9657320872274143,0.6,0.4444444444444444,0.0,0.5,0.75,0.9330127018922194,0.7225209339563144,5.551115123125783e-17
2022-01-31,0.16666666666666666,0.9719626168224299,0.6,0.3333333333333333,0.0,0.0,0.75,0.9330127018922194,0.5,1.0
2022-02-03,0.0,0.9750778816199377,0.55,0.2222222222222222,0.09090909090909091,0.5,0.9330127018922193,0.75,0.7225209339563144,5.551115123125783e-17
2022-02-04,0.16666666666666666,0.9813084112149533,0.55,0.4444444444444444,0.09090909090909091,0.6666666666666666,0.9330127018922193,0.75,0.27747906604368566,0.0
2022-02-07,0.5,0.9937694704049844,0.6,0.5555555555555556,0.09090909090909091,0.0,0.9330127018922193,0.75,0.5,1.0
2022-02-08,0.16666666666666666,0.9999999999999999,0.65,0.1111111111111111,0.09090909090909091,0.16666666666666666,0.9330127018922193,0.75,0.9009688679024191,0.8019377358048384
